job_title,company_name,company_location,total_salary,City,State,link
Full Stack Software Engineer (Vue / flask),Smaac Net Solutions,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=a2a261240630384e&bb=vqjYoW7Hky_1WTouEjYDvf8gmjeRyGs9t6ilwpaIsKR6QOyB1zG-ppedH5bkYSlh-juizx_JGw2cAIviOVOjydVuqsrkO_lOMz6u9XZ9N0A%3D&xkcb=SoDR67M3G1YSWqQsXJ0MbzkdCdPP&fccid=869e1a3ad7b61b54&vjs=3
System Architect,Expandium,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=fc6fd9ce7333009d&bb=vqjYoW7Hky_1WTouEjYDveNBsiDPKKINJS_DXyqzgza8CWxPW-5DJ_ps78z3hPwAt2dB_GGiBzsJqjhU03SrwWl1YoGjVd2ejED-_bvPoGE%3D&xkcb=SoA467M3G1YSWqQsXJ0DbzkdCdPP&fccid=e5f32920c98e523d&vjs=3
Site Reliability Engineer (DevOps),Syndr,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=67d3d2de78625429&bb=vqjYoW7Hky_1WTouEjYDvSVwDlTcxl8Vr6tO1kw5371F0CBn3JekkjIWJsr8PLSqGPgC0Q0ygHP1X8C4GvWGjKsLKa-NZFt3RXcn6klgHjA%3D&xkcb=SoCM67M3G1YSWqQsXJ0CbzkdCdPP&fccid=9f11432a6f259a26&vjs=3
Sr Python Developer/Lead ( 7-9 yrs) _IRC194001 IRC194001,GlobalLogic,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=47c04fb4b627b73b&bb=vqjYoW7Hky_1WTouEjYDvaIO3c6y31M9HFM5Hx9fh7YRufSBP-qP5x-th49pHPurrUloYEXDzycfE47konsJCD3F8qKwvAb8jQlWrR1V8Yk%3D&xkcb=SoAR67M3G1YSWqQsXJ0BbzkdCdPP&fccid=2fc4897d673d53b9&vjs=3
Angular Developer,Techplek,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=016c769a98a89f4d&bb=vqjYoW7Hky_1WTouEjYDvX6qMCjPnrxrgvux978LtHcB6qqlGNL58XN2odaqmiKdppwwzIiYiRdtZC5RdIarONz3XtiNuKdJfj-jJzyvHLo%3D&xkcb=SoCl67M3G1YSWqQsXJ0AbzkdCdPP&fccid=34da1d35007143b7&vjs=3
ERPNext & Frappe Developer,KK Global Exports,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=b5e62268e7b59418&bb=vqjYoW7Hky_1WTouEjYDvX6qMCjPnrxrw31_Rl-nNyR542n0Lbb4DWcLRbD5MGa8CpbCU7evfsO5SZTvTz9nyDWT9Z3F4RWGNzjDnWxZrZs%3D&xkcb=SoAr67M3G1YSWqQsXJ0HbzkdCdPP&fccid=28ca85432767938f&vjs=3
AM - Fraud & AIML Model Validation,Barclays,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=61049a6cc8783537&bb=vqjYoW7Hky_1WTouEjYDvaWMIdlyl0HMjHux8CT-wnipGk1SPAAdcBr35ScUSdjDWJqrHJB6IuOCkpzciFjHPRxpbb4aujjQD2HOQ4oCO5I%3D&xkcb=SoCf67M3G1YSWqQsXJ0GbzkdCdPP&fccid=057abf3fd357e717&vjs=3
Quantitative Developer,Open Futures & Commodities,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=999310587ede1a00&bb=vqjYoW7Hky_1WTouEjYDvU0v5LcSE3Wmfm1PNUnoeJW83_HVY3Ksgqda0CUmhkI3ThoTzd0LlBPHGJxBVjUsX8vmm5am1BqQCL1-FGZ4AU8%3D&xkcb=SoAC67M3G1YSWqQsXJ0FbzkdCdPP&fccid=5d65a0a6921dc2c3&vjs=3
Fullstack Developer,McKinley Rice,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=6ab28b1c90a87858&bb=iO9m96YdbLSy97v-C_lxDqjmSpnKqVa5AfX0xyLjP2Aye0kNLQ_KgDAe1YRZX9yo&xkcb=SoBP67M3G1Yv8cxijJ0LbzkdCdPP&fccid=5fb6e11d68585526&vjs=3
Odoo Developer,GeoTechnosoft,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=91ff31091e3d8d5a&bb=iO9m96YdbLS6RWJE2uv-8hf4BeduIZQjt3RybCv0MEGX2LrAJRGkM-rvnFMkRdAY&xkcb=SoDS67M3G1Yv8cxijJ0IbzkdCdPP&fccid=5cc96631c4f0e6eb&vjs=3
GMN Global Hub India | Manager-BI Developer,GMN Global Hub India,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=e9596989d47ad041&bb=kc9jOU1GPHyrhlJ6nprHVNG8z9eoh8SWflty3rpXoQOqx_Aj66sQWbGx096209MH&xkcb=SoAW67M3G1Yv8fRijJ0LbzkdCdPP&fccid=feb484a8aef310be&vjs=3
Laravel Developer,Vert-Age,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=4000c01fa92e05d0&bb=kc9jOU1GPHyYT1F6h-ymfo7lQJ3RfOFtfyzmOi8cxiadNEAuiqPAwHHKIUu5cExV&xkcb=SoA_67M3G1Yv8fRijJ0JbzkdCdPP&fccid=1002467d4822af5f&vjs=3
"Senior Engineer, Data Engineering",Bain & Company,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=39adc8e548e51817&bb=kc9jOU1GPHwEORgaYc-QcrWRx4XnkJaSPedJoRBix75yoLGVCDCSxt9p0cBfQye1&xkcb=SoAF67M3G1Yv8fRijJ0PbzkdCdPP&fccid=48270b2eee62c2c6&vjs=3
Java + AWS Developer IRC200912,GlobalLogic,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=421529a56a714f0d&bb=JT7je5lZM9HrBCdPROhtPWuh4s34Jxpb62_OAsXP8g5XMdRxEKSREXdbhmtJhFyJ&xkcb=SoBT67M3G1Yv8fxijJ0LbzkdCdPP&fccid=2fc4897d673d53b9&vjs=3
Senior Manager - Senior Developer,Genpact,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=c9695b67a5b4800e&bb=JT7je5lZM9Gg1tVuD8weBZeaDZ3kzDlRQBM9WWPXKBbcXs3OqurmIDMZ6cvwVlIE&xkcb=SoB667M3G1Yv8fxijJ0JbzkdCdPP&fccid=afe30394bfba1470&vjs=3
Informatica Developer,AugmatrixGo,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=63b1171e3de54fc7&bb=JT7je5lZM9FyYThEyKOk7Ax4nl7w4yaNdoZg8QN0YojKfCb10HM03gi-ZOYrj-05&xkcb=SoBA67M3G1Yv8fxijJ0PbzkdCdPP&fccid=20c2fc0d5a7bdcde&vjs=3
Business Intelligence Developer (Power BI),ScaleupAlly,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=3c02d702beee7ccf&bb=JT7je5lZM9GDsh5AQ9MO27-J826y62ymiqlMsRexCeMl5SAjYZYNL2xkYVcuDLBg&xkcb=SoBp67M3G1Yv8fxijJ0NbzkdCdPP&fccid=a1cc2925d582eaa9&vjs=3
Full Stack Developer,femf system llp,"Okhla, Delhi, Delhi",780000.0,Okhla,Delhi,https://in.indeed.com/rc/clk?jk=3d882154cf00f95a&bb=FY1VsVppYjDSQPnTCLBNJx2Etke2zJ1LqEylbecqS28Ejgz0sypAViO6ijvJw1Gy&xkcb=SoBp67M3G1Yv8eRijJ0KbzkdCdPP&fccid=1accd262be4f79a3&cmp=femf-system-llp&ti=Full+Stack+Developer&vjs=3
Software Engineer,NatWest Group,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=427c1933c34c58d0&bb=FY1VsVppYjCic2aqnu4QX__DuHq6GMElUFZzOs1MdJJSEEEciPuszc1iRF7gT4gM&xkcb=SoBA67M3G1Yv8eRijJ0IbzkdCdPP&fccid=4a3a2b1eb3ec0691&vjs=3
Senior Web Developer with Ruby/Java/Python and MySQL/MongoDB skills,itForte,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=d0192dd770c47fd2&bb=SgnJdy9oM6L8VaOqRNmLkvSQTEFsYwaoGu9SQtgWigdSCgM39quTT_WO25ERfbMU&xkcb=SoAs67M3G1Yv8exijJ0KbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3
Data Engineer,Irdeto,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=85e521b4a7fc1033&bb=h8jzT-GPcJUCvsnsibU-lt_Z8-u_kkvQAbJLVA8inv_JWq14IdYFPq0L8RAPr-aO&xkcb=SoAH67M3G1Yv8ZRijJ0JbzkdCdPP&fccid=46c644705d3bbe7a&vjs=3
Senior Front-End Engineer,Microsoft,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=7bf76eec25fd342f&bb=h8jzT-GPcJXFk0yMkR5vnzQZWyUoMdtmqQ8xUKr6pwSgU_Xe7YdgBICkhBaZCZj3&xkcb=SoA967M3G1Yv8ZRijJ0PbzkdCdPP&fccid=734cb5a01ee60f80&vjs=3
Senior Full-Stack Developer/Team Lead - Now&Me,Now&Me Enterprises,"Saket, Delhi",Not Applicable,Saket,Delhi,https://in.indeed.com/rc/clk?jk=d4daac66ce40cf3c&bb=h8jzT-GPcJVtS9jDvwPtuIVqV1IL5RplGNOdqWJ5jaQOn7FmCRc__PX8Kb9NyMJx&xkcb=SoAU67M3G1Yv8ZRijJ0NbzkdCdPP&fccid=132f160835d0287a&vjs=3
Full Stack Developer,Persystent Consultancy Services,"Gurgaon, Haryana",400000.0,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=2d88275bc29305e5&bb=B0rXUU_kBwC5R7ZVAUNSpTNYN-2lDWIqlzDeqiEZvDrdiu0N4eVcTYaqUnwEZV6f-sV0AwGDGx00SNJgx82ch80en9aIisprZRL39xTV1sM%3D&xkcb=SoBq67M3G1YtTLQsdZ0LbzkdCdPP&fccid=aad9a3fb8261aada&vjs=3
Frontend Developer,Corpseed,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=148231ee3dae3b83&bb=B0rXUU_kBwC5R7ZVAUNSpdsl4EsKXsOjWYITAfJRnMc0shh4Ev-_5RKLC7DRyguuZW2-loH43XbcM2uNhwQdt-cIWltEfHi_irDu6o3MHso%3D&xkcb=SoDe67M3G1YtTLQsdZ0KbzkdCdPP&fccid=b15a7d4d0193caf5&vjs=3
Senior Software Engineer,Beam Inc.,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=bb069b8ff7d1831f&bb=B0rXUU_kBwC5R7ZVAUNSpTDdmSPYtmiHbj0mpNtOVPCjQWkSYP7_W2BSQz5ZHsIwwUUvZtztBA2ohlFhKyUieL-0MnZuheCHQ2ha3OxUGoo%3D&xkcb=SoBD67M3G1YtTLQsdZ0JbzkdCdPP&fccid=3c1c55eacd82f2e7&vjs=3
Senior Developer Tools Support Engineer,S&P Global,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=3e651be59f67f112&bb=B0rXUU_kBwC5R7ZVAUNSpaq6zkQ41M52zmkge_qqehbOLWDw7qUgqKg8b_rd0YrFND40jkdvJulElDs4X6DPH2nHVUzg9iStOwAq4TXfRas%3D&xkcb=SoD367M3G1YtTLQsdZ0IbzkdCdPP&fccid=b716e44d2c6283e7&vjs=3
Senior Software Engineer,Anteelo,"New Delhi, Delhi",1400000.0,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=d099fca0070ed470&bb=B0rXUU_kBwC5R7ZVAUNSpUn4wOVWjOXgAelnz0v3VHSyPdAanIkQ9k_K6gVCb_m3DHvx6G3HGSfpoM_pPh26PjA8I2kfXXO7itAW_5S7mkk%3D&xkcb=SoB567M3G1YtTLQsdZ0PbzkdCdPP&fccid=a4732bfc9818f6f0&vjs=3
Consultant Web & Software Developer,NeGD,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=5bae90df742808f4&bb=B0rXUU_kBwC5R7ZVAUNSpTGtiSEiltQ1E3RY1RDCMkmPjikxReqDMWzICWJfQWLWPy-BVZxo2D77AjfINpUm2YEfScdkQphUforyIZfUlv8%3D&xkcb=SoDN67M3G1YtTLQsdZ0ObzkdCdPP&fccid=e457831f0ffee7b2&vjs=3
Full Stack Developer,Valiance Solutions,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=bb1650df1f461394&bb=B0rXUU_kBwC5R7ZVAUNSpUU8Iy28lJI6Zjd_6-snXh67xmuAwz1y3kTih8-8XdfAQwnPa2bix8_GF-KYkswMRAly2f-Dqj7CV8RjI9wLeIw%3D&xkcb=SoBQ67M3G1YtTLQsdZ0NbzkdCdPP&fccid=aac3cf2de368e654&vjs=3
Performance Test Engineer,Nucleus Software,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=98da1231085709a6&bb=B0rXUU_kBwC5R7ZVAUNSpQ9i7nrZe8s9GcNaAmd0-ztRUdjVI4K0K76oQryRMus8Yx_FxRHFyUzzhq2dwXHS-scC0FqaqScK9PaRamAr7ls%3D&xkcb=SoDk67M3G1YtTLQsdZ0MbzkdCdPP&fccid=9b324329bc73fb96&vjs=3
Level 4 position,Pioneer E Solutions,"New Delhi, Delhi",350000.0,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=664ee3000e504394&bb=B0rXUU_kBwC5R7ZVAUNSpd81S5Yj5qKN53gmCiyLDOYNbqV0ldwGPGeBV1wKBdrZ2uI7pVZfLdllcxVNejg4HjDt7fn8IWHeR4vkpyjWVL0%3D&xkcb=SoAN67M3G1YtTLQsdZ0DbzkdCdPP&fccid=8f86e2da87774709&vjs=3
Backend Developer,Auditors Desk,"Kalkaji Devi, Delhi",Not Applicable,Kalkaji Devi,Delhi,https://in.indeed.com/rc/clk?jk=855e525a1f91150c&bb=B0rXUU_kBwC5R7ZVAUNSpXAaiTPiPeUxWczKjB2S2snUL-a3Z-rgFTKky4IGPjkP1GXtpqhCcJQNUx2wJ3H4gQxJ33bI_MLd-1gbTklwQpY%3D&xkcb=SoC567M3G1YtTLQsdZ0CbzkdCdPP&fccid=79ecb1197ccbce6d&vjs=3
RPA Developer / Senior Developer – Automation Anywhere/Uipath,Innovsol Systems Technology,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=65071e98925d4c43&bb=B0rXUU_kBwC5R7ZVAUNSpcfi-Ym75mbDA0elYfOsYwZ8A-Q7MYTaaDVCzb_quXNJwIHOkgTX6cjhHX1-mdpPAjMYQ_clcQxg4_B_OUT3Aik%3D&xkcb=SoAk67M3G1YtTLQsdZ0BbzkdCdPP&fccid=71d7ef8a62fd9d45&vjs=3
Lead Backend Developer,SS HR Solutions,"Delhi, Delhi",2600000.0,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=57fc5be037fa8ee8&bb=B0rXUU_kBwC5R7ZVAUNSpWZ4CiTmus-sdV4fV9_o5NwHr6i0r8M6tklvH1BYSP8HJR3dOZrlOa8fYGnX1JCX5_r2nNnk2J3H76ZkHnWZUoU%3D&xkcb=SoCQ67M3G1YtTLQsdZ0AbzkdCdPP&fccid=f98ae532cc2dd4d1&cmp=SS-HR-Solutions&ti=Back+End+Developer&vjs=3
Programme Lead – Energy Transition,"Council on Energy, Environment and Water","New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=a6aa49786df890b6&bb=B0rXUU_kBwC5R7ZVAUNSpROeyYqdXd3QDOMHrARzvgQzpVLMstHLNHb_ZKpZSzmXFuZ6Rpnu3SL9fnlqASUfZFzG3OCxeSdHG9E2Ju9Gax8%3D&xkcb=SoAe67M3G1YtTLQsdZ0HbzkdCdPP&fccid=0a66f90fab2ee166&vjs=3
ServerSide,Nowigence,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=30877693ccfa83ce&bb=B0rXUU_kBwC5R7ZVAUNSpYYpizptdqpBzDR-Ki6m0LlSN5WM9Uab79RTfABMMRdi1bIJ9F77mMJWguCPwtJVPyH1zVRjGiJdr1iDV3CQrBo%3D&xkcb=SoCq67M3G1YtTLQsdZ0GbzkdCdPP&fccid=e100b17ed3855120&vjs=3
Technical consultant,Sprinklr,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=5cf2d1335b583be5&bb=B0rXUU_kBwC5R7ZVAUNSpWcILsbS8_7LP8oNyRWsG32fULdjA9AYHaASMLA-ynr6W5B3XgYF60I53cawkHB6DGVLioBUC0s3zvA7iycRU54%3D&xkcb=SoA367M3G1YtTLQsdZ0FbzkdCdPP&fccid=4fd082a45bed2681&vjs=3
DevOps Engineer,Collegedunia,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=a05d5ba95dbf0b53&bb=UWqSu_M_4d0y7Q0uMNav7Xi1HtTvQnYKkm2znZpC4kyS92IzFftJa-AzKzsoHxKS6wt3Tjy03bUhcMKXKwzXKANRNPM7ifTuBwyyB31EYok%3D&xkcb=SoCO67M3G1Yql5QsTJ0LbzkdCdPP&fccid=0b9e95f4ba69c2ad&vjs=3
School Server Software Engineer,OLPC India,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=22feeaa620715633&bb=UWqSu_M_4d0y7Q0uMNav7dCrikvotijPB7VK5Nw_Ob72UyNc7uJeicn9866MvNifELvynfPipE-RZz5_nz7KmnizPdy-AKC4YUCcBvyuR-g%3D&xkcb=SoA667M3G1Yql5QsTJ0KbzkdCdPP&fccid=a812f6e1a42908e0&vjs=3
AI Content Developer,Alliance Recruitment Agency,"Delhi, Delhi",550000.0,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=ce460a012473a490&bb=UWqSu_M_4d0y7Q0uMNav7Zs5nIIuVBvsDb9JXR1K5xwqKJmSefNT90CWVet3W1tmlxheSFZVT8iFptum1pbhl0ABTs1JC_NnPffp5bqAUc4%3D&xkcb=SoCn67M3G1Yql5QsTJ0JbzkdCdPP&fccid=665aa112796624ce&vjs=3
CRM Devops Engineer,MongoDB,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=e6c45deaa015886d&bb=UWqSu_M_4d0y7Q0uMNav7XnevPfq-cHoa67fpnK5vXXV4TpI7QvGd5z0N9XZH0K9WdqmlQxb0BBd-fEaDvLTFW5EM5GHohlUmzjYMj0KYbA%3D&xkcb=SoAT67M3G1Yql5QsTJ0IbzkdCdPP&fccid=5c80575a010bbc63&vjs=3
"R&D Engineer, Senior, SW/FW - Senior - G11209",SCALABLE Network Technologies,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=5723f3236f6b5c41&bb=UWqSu_M_4d0y7Q0uMNav7cWXo9QuuB2SmqMd49Pa_ttscA08EK7VF0XQQp8HfEXAzXka-X_kKHt39_DXIYTQdAdoUxq_IhLaZG4ES0P4Anw%3D&xkcb=SoCd67M3G1Yql5QsTJ0PbzkdCdPP&fccid=d072500b76ca23c2&vjs=3
Full Stack Developer,NetCom Learning,"New Delhi, Delhi",Not Applicable,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=7253130c5ae38876&bb=UWqSu_M_4d0y7Q0uMNav7YPLHcxw3pr-hJ1lwnGagN71HA99fWL4nqy7GdhLgEJAorCIhNKsTlAulh3SoStlLHc_EmLNyVYxYDLmyY-DOFY%3D&xkcb=SoAp67M3G1Yql5QsTJ0ObzkdCdPP&fccid=7430123989f080fa&vjs=3
Algorithm Developer,Value Innovation Labs,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=6fa9ae1602c28460&bb=UWqSu_M_4d0y7Q0uMNav7XnevPfq-cHoacmNeYNz7qZGJJ_6M4A6FDORZSWfprpggjBCpEZiD5nTs1niehTSW7EfswxU6IFE8VrXKHoi8cE%3D&xkcb=SoAA67M3G1Yql5QsTJ0MbzkdCdPP&fccid=492397f84734d8cd&vjs=3
Python developer,Rexcel IT Services,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=c6066bcbed2b6d8c&bb=UWqSu_M_4d0y7Q0uMNav7aMPJGiMJ0oCUH8qiSorpdrlYoula6ZP7X3EZgSXEBvMy5_t_CkZjvHxeOutUddjW7sPo8y3m01WOuQsCvpxFOk%3D&xkcb=SoDp67M3G1Yql5QsTJ0DbzkdCdPP&fccid=e8c482ec2a9e75a1&vjs=3
DevOps Engineer,Shaurya Infosoft PVT. LTD.,"Noida, Uttar Pradesh",780000.0,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=e8507fe060ba574a&bb=UWqSu_M_4d0y7Q0uMNav7dv9NYu6JWKMcmWb_VkJM9-DzAWI3iU-bSud32heQx7u1bicVI3Q-VQfwhN4s9vXCtVSwv1uL6B1zTufG2yDt60%3D&xkcb=SoBd67M3G1Yql5QsTJ0CbzkdCdPP&fccid=07157ad70768a9ec&cmp=Shaurya-infosoft&ti=Development+Operations+Engineer&vjs=3
Full Stack Web Developer,Persystent Consultancy Services,"Noida, Uttar Pradesh",420000.0,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=13c2dc99ed2877fb&bb=UWqSu_M_4d0y7Q0uMNav7fOA6qRkm3Zh3Q3XpXdlo6JiL9QdlLV-6OnVJRJ5A3kmwfu1SojJ2YXwjBGTplR25MDPYbVWWMtRT8v0xLp2kTw%3D&xkcb=SoDA67M3G1Yql5QsTJ0BbzkdCdPP&fccid=aad9a3fb8261aada&vjs=3
Manager - Application Development (.Net),Ameriprise India,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=e1087d488bcdf542&bb=UWqSu_M_4d0y7Q0uMNav7eTZVK3cAU6bxCPO8ZSDYe5HoBSDCs5dL9GYKIWaRvU7iRR0h4PgJbLdmxQO9f3hWtqd4kx0KEydTlELHmoTum0%3D&xkcb=SoB067M3G1Yql5QsTJ0AbzkdCdPP&fccid=990782d378c3e8b6&vjs=3
Senior Software Tester,kickr Technology,"Noida, Uttar Pradesh",180000.0,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=ac9f46f5ef383563&bb=UWqSu_M_4d0y7Q0uMNav7TEXFTexjiV9yxO6BFJ1smbH251fPY31tRmQm1PtXoi-yFuYvGkL8yYkbyqNtaEF_CzqM2uEmBTuaQNNYij0xrI%3D&xkcb=SoD667M3G1Yql5QsTJ0HbzkdCdPP&fccid=31e7ca2de2a00599&cmp=Kickr-Technology&ti=Senior+Software+Test+Engineer&vjs=3
Technical Architect,TMI Group,"New Delhi, Delhi",3250000.0,New Delhi,Delhi,https://in.indeed.com/rc/clk?jk=3385568ccb24e958&bb=UWqSu_M_4d0y7Q0uMNav7bR11mVh2_mKKCW8ZjaL97swlhq4uMSKAhSuW19-mmRj2IVfyaqAe0VqiKiQwcvrabpeCSWOKKZuBBDV4a_gNAY%3D&xkcb=SoBO67M3G1Yql5QsTJ0GbzkdCdPP&fccid=1ce56304d31bb98b&vjs=3
Sr. Software Developer C++,Transaction Network Services,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=f00b635841065170&bb=UWqSu_M_4d0y7Q0uMNav7aC54i3k6qFO95Sm-bloO3N9rtuDh59rn9dZMV3X-jNQJhVG6QB9EmUyWzv0Mw1RF-eChBjujMIw7WcC8yuWUdk%3D&xkcb=SoDT67M3G1Yql5QsTJ0FbzkdCdPP&fccid=dcce7a0c9a34f673&vjs=3
Backend Developer,Kavya Management Services,"Greater Noida, Uttar Pradesh",500000.0,Greater Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=64acdaa9821cd40d&bb=9rV1_AL-qQSvbxvTaFFLIR7bFqQZGQ4Q-9qxWTbSqChZngdfm-w9rD3BbpEanAQN&xkcb=SoC967M3G1YoLyx9Nx0LbzkdCdPP&fccid=3b7d122513100537&vjs=3
RPA UiPath Developer,Coforge Ltd.,"Greater Noida, Uttar Pradesh",Not Applicable,Greater Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=b2dd8d89c8369983&bb=rjSygSSinro-NNyDdr64L351LlrdItvqfQv38diCcJU0gjcraqW5PUcu2TmK0dUf&xkcb=SoAg67M3G1YoL9R9Nx0KbzkdCdPP&fccid=5e6e46282ff9fe8f&vjs=3
AM/DM- Body Domain Software Design & Development (MBD),Maruti Suzuki India Ltd,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=09eeb9296825af69&bb=rjSygSSinrq1o4Eg1i9kZOO3sXIXglgmjd4cpEtmdZ3Y6kVVxjnShHJc1ZDC3wqa&xkcb=SoAJ67M3G1YoL9R9Nx0IbzkdCdPP&fccid=9102c38c15134e6c&vjs=3
Database Administrator,Classic Informatics Private Limited,"Gurgaon, Haryana",Not Applicable,Gurgaon,Haryana,https://in.indeed.com/rc/clk?jk=d1db89ef11be213f&bb=x4-qdXHZeMAMM-99lGLE0oL8S5lo36bkwz8DVNkOpqvIME_dbbOOj2e4Ul_RqD1F&xkcb=SoBl67M3G1YoL9x9Nx0KbzkdCdPP&fccid=edfbf01db5c50c57&vjs=3
Data Analyst / Senior Data Analyst,iCRC,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=5a1627855a7f0e8b&bb=x4-qdXHZeMAC5rmwlai-ODdX-4qVaBuo8Aj1SzmeUcxTviDYoeluGRQrZlSI1U1i&xkcb=SoBM67M3G1YoL9x9Nx0IbzkdCdPP&fccid=4a9dba2d5940f565&vjs=3
Developer III - Software Engineering,UST,"Noida, Uttar Pradesh",Not Applicable,Noida,Uttar Pradesh,https://in.indeed.com/rc/clk?jk=75084eb648e4710c&bb=x4-qdXHZeMBXj280pM0ZU4zYbBYcI-FstIQoDoeoU6zcz-pLdaANJPNf5OfhC5pw&xkcb=SoDr67M3G1YoL9x9Nx0NbzkdCdPP&fccid=810178099fb1fcbc&vjs=3
Android Developer,Ace Technologies,"Delhi, Delhi",Not Applicable,Delhi,Delhi,https://in.indeed.com/rc/clk?jk=3213fb97d2a6a6c7&bb=fN6Xupqi8tNXgZwA22OKQnes1h7jAiHRBvnk4BT4dlQi3M0rcR_ml9VP1aGjiChe&xkcb=SoDr67M3G1YoL8R9Nx0KbzkdCdPP&fccid=b7287cc45de81a80&vjs=3
